Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,12.006,12.006,screen dark,3.286858608
0,12.006,12.006,wifi radio,4.59193482
0.0,2.3755889999993087,2.3755889999993087,core 0 cpu_idle start,0.05260266722698469
0.0,2.379428000000189,2.379428000000189,core 1 cpu_idle start,0.05268767420400418
0.0,2.3799659999986034,2.3799659999986034,core 2 cpu_idle start,0.052699587137969066
0.0,2.3748349999987113,2.3748349999987113,core 3 cpu_idle start,0.052585971404971454
0.0,2.6870899999994435,2.6870899999994435,core 4 cpu_idle start,0.059500233869987665
0.0,2.6870449999987613,2.6870449999987613,core 5 cpu_idle start,0.05949923743497256
0.0,2.448655999998664,2.448655999998664,core 6 cpu_idle start,0.054220589807970405
0.0,2.5255229999984294,2.5255229999984294,core 7 cpu_idle start,0.055922655788965214
