Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,11.867,11.867,screen dim,5.1721132800000005
0,11.867,11.867,wifi radio,4.3290816
0.0,2.3737879999989673,2.3737879999989673,core 0 cpu_idle start,0.05013440255997818
0.0,2.37586999999985,2.37586999999985,core 1 cpu_idle start,0.05017837439999682
0.0,2.3745810000000347,2.3745810000000347,core 2 cpu_idle start,0.050151150720000724
0.0,2.3721519999999146,2.3721519999999146,core 3 cpu_idle start,0.05009985023999819
0.0,2.381731999999829,2.381731999999829,core 4 cpu_idle start,0.05030217983999638
0.0,2.71493399999963,2.71493399999963,core 5 cpu_idle start,0.057339406079992175
0.0,2.595541000000594,2.595541000000594,core 6 cpu_idle start,0.05481782592001254
0.0,2.714868999999453,2.714868999999453,core 7 cpu_idle start,0.05733803327998844
