Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,15.576,15.576,screen dim,6.788643840000001
0,15.576,15.576,wifi radio,5.6821248
0.0,0.005838000000039756,0.005838000000039756,core 0 cpu_idle start,0.00012329856000083963
0.005838000000039756,5.58057000000008,5.57473200000004,core 0 cpu_idle,0.11773833984000083
5.58057000000008,5.580847000000176,0.0002770000000964501,core 0 cpu_frequency,5.850240002037025e-06
0.0,0.0010110000002896413,0.0010110000002896413,core 1 cpu_idle start,2.135232000611722e-05
0.0010110000002896413,5.580592000000252,5.579580999999962,core 1 cpu_idle,0.11784075071999918
5.580592000000252,5.58102400000007,0.00043199999981879955,core 1 cpu_frequency,9.123839996173044e-06
0.0,0.0004060000001118169,0.0004060000001118169,core 2 cpu_idle start,8.574720002361571e-06
0.0004060000001118169,5.580594000000019,5.580187999999907,core 2 cpu_idle,0.11785357055999802
5.580594000000019,5.580774000000019,0.00018000000000029104,core 2 cpu_frequency,3.8016000000061462e-06
0.0,0.001952999999957683,0.001952999999957683,core 3 cpu_idle start,4.1247359999106256e-05
0.001952999999957683,5.580595999999787,5.578642999999829,core 3 cpu_idle,0.11782094015999638
5.580595999999787,5.58102400000007,0.00042800000028364593,core 3 cpu_frequency,9.0393600059906e-06
0.0,0.012005999999928463,0.012005999999928463,core 4 cpu_idle start,0.0002535667199984891
0.012005999999928463,1.8826719999997295,1.870665999999801,core 4 cpu_idle,0.03950846591999579
1.8826719999997295,1.8826779999999417,6.000000212225132e-06,core 4 cpu_frequency,1.2672000448219476e-07
1.8826779999999417,5.580649999999878,3.697971999999936,core 4 cpu_idle,0.07810116863999864
5.580649999999878,5.5814119999995455,0.0007619999996677507,core 4 cpu_frequency,1.609343999298289e-05
0.0,0.005215999999563792,0.005215999999563792,core 5 cpu_idle start,0.00011016191999078726
0.005215999999563792,1.8832769999999073,1.8780610000003435,core 5 cpu_idle,0.03966464832000725
1.8832769999999073,1.887112999999772,0.0038359999998647254,core 5 cpu_frequency,8.101631999714299e-05
1.887112999999772,5.580839999999625,3.6937269999998534,core 5 cpu_idle,0.07801151423999689
5.580839999999625,5.581016000000091,0.00017600000046513742,core 5 cpu_frequency,3.717120009823702e-06
0.0,5.700000019714935e-05,5.700000019714935e-05,core 6 cpu_idle start,1.203840004163794e-06
5.700000019714935e-05,1.8832860000002256,1.8832290000000285,core 6 cpu_idle,0.039773796480000595
1.8832860000002256,1.971176000000014,0.08788999999978842,core 6 cpu_frequency,0.001856236799995531
1.971176000000014,5.580844999999499,3.609668999999485,core 6 cpu_idle,0.07623620927998911
5.580844999999499,5.581156999999621,0.0003120000001217704,core 6 cpu_frequency,6.5894400025717905e-06
0.0,0.002021999999669788,0.002021999999669788,core 7 cpu_idle start,4.270463999302591e-05
0.002021999999669788,1.8832879999999932,1.8812660000003234,core 7 cpu_idle,0.03973233792000682
1.8832879999999932,1.8871309999994992,0.0038429999995059916,core 7 cpu_frequency,8.116415998956653e-05
1.8871309999994992,5.580847000000176,3.693716000000677,core 7 cpu_idle,0.07801128192001429
5.580847000000176,5.581020999999964,0.0001739999997880659,core 7 cpu_frequency,3.6748799955239514e-06
