Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,12.068,12.068,screen dim,5.2597171199999995
0,12.068,12.068,wifi radio,4.4024064
0.0,2.239571999999953,2.239571999999953,core 0 cpu_idle start,0.047299760639998994
2.239571999999953,2.3225329999995665,0.0829609999996137,core 0 cpu_idle,0.0017521363199918412
2.3225329999995665,2.322990999999547,0.00045799999998052954,core 0 cpu_frequency,9.672959999588782e-06
0.0,2.242550999999821,2.242550999999821,core 1 cpu_idle start,0.04736267711999621
2.242550999999821,2.3225729999999203,0.08002200000009907,core 1 cpu_idle,0.0016900646400020921
2.3225729999999203,2.3234159999997246,0.0008429999998043058,core 1 cpu_frequency,1.7804159995866935e-05
0.0,2.237898999999743,2.237898999999743,core 2 cpu_idle start,0.04726442687999456
2.237898999999743,2.3225789999996778,0.08467999999993481,core 2 cpu_idle,0.0017884415999986228
2.3225789999996778,2.3312379999997574,0.008659000000079686,core 2 cpu_frequency,0.00018287808000168294
0.0,2.2384509999997135,2.2384509999997135,core 3 cpu_idle start,0.04727608511999394
2.2384509999997135,2.3225839999995515,0.08413299999983792,core 3 cpu_idle,0.0017768889599965765
2.3225839999995515,2.3336609999996654,0.011077000000113912,core 3 cpu_frequency,0.0002339462400024058
0.0,2.248512999999548,2.248512999999548,core 4 cpu_idle start,0.047488594559990445
2.248512999999548,2.3228119999998853,0.0742990000003374,core 4 cpu_idle,0.0015691948800071256
2.3228119999998853,2.609939999999824,0.28712799999993877,core 4 cpu_frequency,0.0060641433599987055
0.0,2.323631999999634,2.323631999999634,core 5 cpu_idle start,0.04907510783999226
2.323631999999634,2.459686999999576,0.13605499999994208,core 5 cpu_frequency,0.002873481599998776
0.0,2.2384689999998955,2.2384689999998955,core 6 cpu_idle start,0.047276465279997786
2.2384689999998955,2.3236409999999523,0.08517200000005687,core 6 cpu_idle,0.0017988326400012007
2.3236409999999523,2.3797129999998106,0.056071999999858235,core 6 cpu_frequency,0.0011842406399970057
0.0,2.323645999999826,2.323645999999826,core 7 cpu_idle start,0.04907540351999632
2.323645999999826,2.399474999999711,0.07582899999988513,core 7 cpu_frequency,0.0016015084799975736
