Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,11.333,11.333,screen dark,3.102612744
0,11.333,11.333,wifi radio,4.33453251
0.0,2.025313999998616,2.025313999998616,core 0 cpu_idle start,0.04484652790196935
2.025313999998616,2.3410619999995106,0.31574800000089454,core 0 cpu_idle,0.006991607964019806
2.3410619999995106,2.3820989999985613,0.04103699999905075,core 0 cpu_frequency,0.0009086822909789806
0.0,2.0253609999999753,2.0253609999999753,core 1 cpu_idle start,0.04484756862299945
2.0253609999999753,2.3410949999997683,0.315733999999793,core 1 cpu_idle,0.006991297961995415
2.3410949999997683,2.341395999999804,0.0003010000000358559,core 1 cpu_frequency,6.665043000793956e-06
0.0,2.028705999999147,2.028705999999147,core 2 cpu_idle start,0.044921636957981105
2.028705999999147,2.3411009999999806,0.31239500000083353,core 2 cpu_idle,0.006917362485018456
2.3411009999999806,2.3503579999996873,0.00925699999970675,core 2 cpu_frequency,0.00020497775099350652
0.0,2.025854999999865,2.025854999999865,core 3 cpu_idle start,0.044858507264997
2.025854999999865,2.3411059999998542,0.3152509999999893,core 3 cpu_idle,0.006980602892999762
2.3411059999998542,2.422588999999789,0.08148299999993469,core 3 cpu_frequency,0.0018042780689985535
0.0,2.0803299999988667,2.0803299999988667,core 4 cpu_idle start,0.0460647471899749
2.0803299999988667,2.341220999998768,0.2608909999999014,core 4 cpu_idle,0.005776909412997816
0.0,2.026174999999057,2.026174999999057,core 5 cpu_idle start,0.04486559302497911
2.026174999999057,2.3419059999996534,0.3157310000005964,core 5 cpu_idle,0.006991231533013204
2.3419059999996534,2.4112869999989925,0.06938099999933911,core 5 cpu_frequency,0.0015363034829853656
0.0,2.0303429999985383,2.0303429999985383,core 6 cpu_idle start,0.044957885048967625
2.0303429999985383,2.3419119999998657,0.31156900000132737,core 6 cpu_idle,0.00689907236702939
0.0,2.0261589999990974,2.0261589999990974,core 7 cpu_idle start,0.044865238736980007
2.0261589999990974,2.3419169999997393,0.3157580000006419,core 7 cpu_idle,0.0069918293940142125
2.3419169999997393,3.204377999998542,0.8624609999988024,core 7 cpu_frequency,0.01909747392297348
