Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,19.684,19.684,screen dark,5.370110144000001
0,19.684,19.684,wifi radio,7.50235976
0.0,1.2649830000000293,1.2649830000000293,core 0 cpu_idle start,0.02791311487800064
1.2649830000000293,1.4454430000005232,0.1804600000004939,core 0 cpu_idle,0.003982030360010897
1.4454430000005232,1.4505859999999302,0.0051429999994070386,core 0 cpu_frequency,0.00011348543798691569
0.0,1.2651830000004338,1.2651830000004338,core 1 cpu_idle start,0.027917528078009568
1.2651830000004338,1.4454980000000432,0.18031499999960943,core 1 cpu_idle,0.0039788307899913805
1.4454980000000432,1.4461769999998069,0.0006789999997636187,core 1 cpu_frequency,1.4982813994784007e-05
0.0,1.264973000000282,1.264973000000282,core 2 cpu_idle start,0.027912894218006214
1.264973000000282,1.4455130000005738,0.1805400000002919,core 2 cpu_idle,0.00398379564000644
1.4455130000005738,1.4509459999999308,0.00543299999935698,core 2 cpu_frequency,0.0001198845779858111
0.0,1.2666150000004563,1.2666150000004563,core 3 cpu_idle start,0.027949126590010063
1.2666150000004563,1.4455250000000888,0.17890999999963242,core 3 cpu_idle,0.003947828059991888
1.4455250000000888,1.4694760000002134,0.023951000000124623,core 3 cpu_frequency,0.0005285027660027498
0.0,1.269987000000583,1.269987000000583,core 4 cpu_idle start,0.02802353314201286
0.0,1.2666220000000976,1.2666220000000976,core 5 cpu_idle start,0.02794928105200215
0.0,1.2665600000000268,1.2665600000000268,core 6 cpu_idle start,0.027947912960000584
0.0,1.2661900000002788,1.2661900000002788,core 7 cpu_idle start,0.027939748540006148
