Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,19.565,19.565,screen dim,8.5272096
0,19.565,19.565,wifi radio,7.1373120000000005
0.0,1.4403830000001108,1.4403830000001108,core 0 cpu_idle start,0.030420888960002335
0.0,1.4400400000004083,1.4400400000004083,core 1 cpu_idle start,0.03041364480000862
0.0,1.4402680000002874,1.4402680000002874,core 2 cpu_idle start,0.030418460160006065
0.0,1.441131000000496,1.441131000000496,core 3 cpu_idle start,0.03043668672001047
0.0,1.445653000000675,1.445653000000675,core 4 cpu_idle start,0.03053219136001425
0.0,1.5138919999999416,1.5138919999999416,core 5 cpu_idle start,0.03197339903999876
0.0,1.5265410000001793,1.5265410000001793,core 6 cpu_idle start,0.032240545920003784
0.0,1.4655780000002778,1.4655780000002778,core 7 cpu_idle start,0.030953007360005863
