Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,19.35,19.35,screen dim,8.563081275
0,19.35,19.35,wifi radio,7.1673367500000005
0.0,2.2779090000000224,2.2779090000000224,core 0 cpu_idle start,0.048848619550500474
0.0,2.2797469999999294,2.2797469999999294,core 1 cpu_idle start,0.04888803454149848
0.0,2.30203199999994,2.30203199999994,core 2 cpu_idle start,0.04936592522399871
0.0,2.2785460000000057,2.2785460000000057,core 3 cpu_idle start,0.04886227969700012
0.0,2.2828590000000304,2.2828590000000304,core 4 cpu_idle start,0.04895476982550065
0.0,3.2630139999999983,3.2630139999999983,core 5 cpu_idle start,0.06997370372299996
0.0,2.2791479999999638,2.2791479999999638,core 6 cpu_idle start,0.04887518928599922
0.0,2.2779090000000224,2.2779090000000224,core 7 cpu_idle start,0.048848619550500474
