Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.19,25.19,screen dark,7.499163760000001
0,25.19,25.19,wifi radio,10.4767729
0.0,7.82577499999752,7.82577499999752,core 0 cpu_idle start,0.18843683622494029
0.0,7.827719000000798,7.827719000000798,core 1 cpu_idle start,0.1884836458010192
0.0,7.8252880000000005,7.8252880000000005,core 2 cpu_idle start,0.188425109752
0.0,7.835596999997506,7.835596999997506,core 3 cpu_idle start,0.18867334016293993
0.0,8.347723999999289,8.347723999999289,core 4 cpu_idle start,0.20100484619598288
0.0,8.327770000003511,8.327770000003511,core 5 cpu_idle start,0.20052437383008453
0.0,8.04863099999784,8.04863099999784,core 6 cpu_idle start,0.193802985848948
0.0,7.826471000000311,7.826471000000311,core 7 cpu_idle start,0.18845359520900748
