Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,29.724,29.724,screen dim,14.769944772
0,29.724,29.724,wifi radio,12.36250884
0.0,6.674851999996463,6.674851999996463,core 0 cpu_idle start,0.16072376130791483
0.0,6.692330999998376,6.692330999998376,core 1 cpu_idle start,0.16114463814896088
0.0,6.675494999988587,6.675494999988587,core 2 cpu_idle start,0.16073924410472518
0.0,6.680028999995557,6.680028999995557,core 3 cpu_idle start,0.160848418290893
0.0,6.675407999995514,6.675407999995514,core 4 cpu_idle start,0.16073714923189197
0.0,6.701050999996369,6.701050999996369,core 5 cpu_idle start,0.16135460702891255
0.0,7.150109999987762,7.150109999987762,core 6 cpu_idle start,0.17216749868970532
0.0,6.87009099998977,6.87009099998977,core 7 cpu_idle start,0.16542492118875368
