Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.129,26.129,screen dim,12.983578487
0,26.129,26.129,wifi radio,10.86731239
0.0,6.805976999996346,6.805976999996346,core 0 cpu_idle start,0.163881120182912
0.0,6.806199999991804,6.806199999991804,core 1 cpu_idle start,0.16388648979980266
0.0,6.80606099999568,6.80606099999568,core 2 cpu_idle start,0.16388314281889596
0.0,6.827320999989752,6.827320999989752,core 3 cpu_idle start,0.16439506235875323
0.0,6.869326000000001,6.869326000000001,core 4 cpu_idle start,0.165406500754
0.0,7.025948999988032,7.025948999988032,core 5 cpu_idle start,0.16917782597071182
0.0,7.000056999997469,7.000056999997469,core 6 cpu_idle start,0.16855437250293906
0.0,7.285980999993626,7.285980999993626,core 7 cpu_idle start,0.17543913649884652
