Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.495,25.495,screen dim,12.668541985000001
0,25.495,25.495,wifi radio,10.603625450000001
0,1.678,1.678,video,0.5068935960000001
0.0,6.736938999994891,6.736938999994891,core 0 cpu_idle start,0.16221875418087697
0.0,6.737001999994391,6.737001999994391,core 1 cpu_idle start,0.16222027115786494
0.0,6.736875000002328,6.736875000002328,core 2 cpu_idle start,0.16221721312505605
0.0,6.737001000001328,6.737001000001328,core 3 cpu_idle start,0.162220247079032
0.0,6.742045999999391,6.742045999999391,core 4 cpu_idle start,0.16234172563398533
0.0,6.939621999990777,6.939621999990777,core 5 cpu_idle start,0.16709915813777793
0.0,6.769308999995701,6.769308999995701,core 6 cpu_idle start,0.16299819141089647
0.0,6.817016999993939,6.817016999993939,core 7 cpu_idle start,0.16414695234285406
