Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,17.309,17.309,screen dim,7.54395456
0,17.309,17.309,wifi radio,6.3143232000000005
0.0,2.5699509999994916,2.5699509999994916,core 0 cpu_idle start,0.054277365119989256
0.0,2.5727310000002035,2.5727310000002035,core 1 cpu_idle start,0.05433607872000429
0.0,2.576951000000008,2.576951000000008,core 2 cpu_idle start,0.05442520512000017
0.0,2.5764579999995476,2.5764579999995476,core 3 cpu_idle start,0.05441479295999044
0.0,3.8842070000000604,3.8842070000000604,core 4 cpu_idle start,0.08203445184000126
3.8842070000000604,8.491253000000142,4.607046000000082,core 4 cpu_idle,0.09730081152000172
8.491253000000142,8.494805999999699,0.00355299999955605,core 4 cpu_frequency,7.503935999062376e-05
0.0,3.0994419999997262,3.0994419999997262,core 5 cpu_idle start,0.0654602150399942
3.0994419999997262,8.493332999999438,5.393890999999712,core 5 cpu_idle,0.1139189779199939
8.493332999999438,8.494823999999426,0.0014909999999872525,core 5 cpu_frequency,3.1489919999730765e-05
0.0,4.024253999999928,4.024253999999928,core 6 cpu_idle start,0.08499224447999847
4.024253999999928,8.493346000000201,4.469092000000273,core 6 cpu_idle,0.09438722304000575
8.493346000000201,8.654190000000199,0.16084399999999732,core 6 cpu_frequency,0.003397025279999943
0.0,2.9849249999997483,2.9849249999997483,core 7 cpu_idle start,0.06304161599999467
2.9849249999997483,8.493348999999398,5.50842399999965,core 7 cpu_idle,0.11633791487999258
8.493348999999398,8.773387999999613,0.2800390000002153,core 7 cpu_frequency,0.005914423680004546
