Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.377,20.377,screen dark,5.578570536
0,20.377,20.377,wifi radio,7.793591189999999
2.364,7.686,5.322,audio,0.514232928
0.0,1.1393209999987448,1.1393209999987448,core 0 cpu_idle start,0.025227984902972202
0.0,1.154367999997703,1.154367999997703,core 1 cpu_idle start,0.025561170623949133
0.0,1.1453829999991285,1.1453829999991285,core 2 cpu_idle start,0.0253622157689807
0.0,1.139207999998689,1.139207999998689,core 3 cpu_idle start,0.02522548274397097
0.0,1.138956999999209,1.138956999999209,core 4 cpu_idle start,0.025219924850982484
0.0,1.1509169999990263,1.1509169999990263,core 5 cpu_idle start,0.025484755130978434
0.0,1.1571559999974852,1.1571559999974852,core 6 cpu_idle start,0.02562290530794431
0.0,1.1393749999988358,1.1393749999988358,core 7 cpu_idle start,0.02522918062497422
