Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,30.327,30.327,screen dim,13.21771968
0,30.327,30.327,wifi radio,11.063289600000001
2.7880000000000003,7.299,4.511,audio,0.41573375999999995
0.0,0.7138830000003509,0.7138830000003509,core 0 cpu_idle start,0.015077208960007409
0.0,0.7368820000001506,0.7368820000001506,core 1 cpu_idle start,0.015562947840003177
0.0,0.7087480000000141,0.7087480000000141,core 2 cpu_idle start,0.014968757760000296
0.0,0.7070450000001074,0.7070450000001074,core 3 cpu_idle start,0.014932790400002265
0.0,0.7083790000006047,0.7083790000006047,core 4 cpu_idle start,0.01496096448001277
0.0,0.7100660000005519,0.7100660000005519,core 5 cpu_idle start,0.014996593920011653
0.0,0.7182390000007217,0.7182390000007217,core 6 cpu_idle start,0.01516920768001524
0.0,0.7099270000007891,0.7099270000007891,core 7 cpu_idle start,0.014993658240016665
