Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.492,20.492,screen dim,9.068457958
0,20.492,20.492,wifi radio,7.59033926
2.616,7.237,4.621,audio,0.4324146960000001
0.0,1.3828309999999533,1.3828309999999533,core 0 cpu_idle start,0.029654119379498994
1.3828309999999533,3.083100999999999,1.700270000000046,core 0 cpu_idle,0.036461440015000984
3.083100999999999,3.083202999999969,0.00010199999996984843,core 0 cpu_frequency,2.1873389993534147e-06
0.0,1.3830009999999788,1.3830009999999788,core 1 cpu_idle start,0.029657764944499544
1.3830009999999788,3.0831379999999626,1.7001369999999838,core 1 cpu_idle,0.03645858789649965
3.0831379999999626,3.0833599999999706,0.00022200000000793807,core 1 cpu_frequency,4.7606790001702274e-06
0.0,1.3832669999999894,1.3832669999999894,core 2 cpu_idle start,0.029663469181499768
1.3832669999999894,3.083143000000007,1.6998760000000175,core 2 cpu_idle,0.03645299088200037
3.083143000000007,3.083323000000007,0.00018000000000029104,core 2 cpu_frequency,3.860010000006241e-06
0.0,1.4340949999999566,1.4340949999999566,core 3 cpu_idle start,0.030753450227499066
1.4340949999999566,3.0831479999999942,1.6490530000000376,core 3 cpu_idle,0.0353631170585008
3.0831479999999942,3.083817999999951,0.0006699999999568718,core 3 cpu_frequency,1.4367814999075136e-05
0.0,1.383972999999969,1.383972999999969,core 4 cpu_idle start,0.029678608998499334
1.383972999999969,1.4603270000000066,0.07635400000003756,core 4 cpu_idle,0.0016373733530008054
1.4603270000000066,1.5250639999999862,0.06473699999997962,core 4 cpu_frequency,0.0013882525964995628
0.0,1.384003000000007,1.384003000000007,core 5 cpu_idle start,0.029679252333500147
1.384003000000007,1.4604059999999777,0.07640299999997069,core 5 cpu_idle,0.0016384241334993714
1.4604059999999777,1.4642579999999725,0.0038519999999948595,core 5 cpu_frequency,8.260421399988976e-05
0.0,1.4604099999999676,1.4604099999999676,core 6 cpu_idle start,0.031317762244999305
1.4604099999999676,1.554980999999998,0.09457100000003038,core 6 cpu_frequency,0.0020280278095006514
0.0,1.3830949999999689,1.3830949999999689,core 7 cpu_idle start,0.029659780727499332
1.3830949999999689,1.4604139999999575,0.07731899999998859,core 7 cpu_idle,0.0016580672954997551
1.4604139999999575,1.5241509999999607,0.06373700000000326,core 7 cpu_frequency,0.0013668080965000698
