Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.047,20.047,screen dark,5.469142352
0,20.047,20.047,wifi radio,7.64071358
2.789,7.076,4.286999999999999,audio,0.41278665599999986
0.0,0.8782360000004701,0.8782360000004701,core 0 cpu_idle start,0.01937915557601037
0.0,0.8774050000001807,0.8774050000001807,core 1 cpu_idle start,0.019360818730003983
0.0,0.8759509999999864,0.8759509999999864,core 2 cpu_idle start,0.019328734765999694
0.0,0.8762440000000424,0.8762440000000424,core 3 cpu_idle start,0.019335200104000933
0.0,0.876777000000402,0.876777000000402,core 4 cpu_idle start,0.019346961282008867
0.0,0.875876000000062,0.875876000000062,core 5 cpu_idle start,0.019327079816001364
0.0,0.8851710000008097,0.8851710000008097,core 6 cpu_idle start,0.019532183286017864
0.0,0.8817240000007587,0.8817240000007587,core 7 cpu_idle start,0.019456121784016737
