Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,20.005,20.005,screen dim,8.7189792
0,20.005,20.005,wifi radio,7.297824
2.803,7.042,4.239,audio,0.39066623999999994
0.0,0.6369710000003579,0.6369710000003579,core 0 cpu_idle start,0.013452827520007557
0.0,0.6388580000002548,0.6388580000002548,core 1 cpu_idle start,0.013492680960005379
0.0,0.6756410000002688,0.6756410000002688,core 2 cpu_idle start,0.014269537920005675
0.0,0.6486860000004526,0.6486860000004526,core 3 cpu_idle start,0.013700248320009557
0.0,0.6368180000004031,0.6368180000004031,core 4 cpu_idle start,0.013449596160008511
0.0,0.6417500000002292,0.6417500000002292,core 5 cpu_idle start,0.013553760000004838
0.0,0.6394640000003164,0.6394640000003164,core 6 cpu_idle start,0.01350547968000668
0.0,0.6375710000002073,0.6375710000002073,core 7 cpu_idle start,0.013465499520004375
