Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,17.12,17.12,screen dim,8.50697936
0,17.12,17.12,wifi radio,7.1203792
0.0,6.716045000001031,6.716045000001031,core 0 cpu_idle start,0.16171564755502482
0.0,6.716806999997061,6.716806999997061,core 1 cpu_idle start,0.16173399575292924
0.0,6.718978999997489,6.718978999997489,core 2 cpu_idle start,0.16178629534093955
0.0,6.7178419999982,6.7178419999982,core 3 cpu_idle start,0.16175891751795665
0.0,6.715602999996918,6.715602999996918,core 4 cpu_idle start,0.16170500463692578
0.0,6.9127840000001015,6.9127840000001015,core 5 cpu_idle start,0.16645292593600244
0.0,7.157846999994945,7.157846999994945,core 6 cpu_idle start,0.17235379791287828
0.0,6.918540999999095,6.918540999999095,core 7 cpu_idle start,0.16659154873897822
