Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,17.122,17.122,screen dim,8.507973166000001
0,17.122,17.122,wifi radio,7.12121102
0,1.759,1.759,audio,0.18482164799999998
0,1.759,1.759,video,0.531362238
0.0,6.585429999991902,6.585429999991902,core 0 cpu_idle start,0.158570568969805
0.0,6.581849999987753,6.581849999987753,core 1 cpu_idle start,0.1584843661497051
0.0,6.584124999993946,6.584124999993946,core 2 cpu_idle start,0.15853914587485424
0.0,6.5869349999848055,6.5869349999848055,core 3 cpu_idle start,0.15860680786463413
0.0,6.58793299998797,6.58793299998797,core 4 cpu_idle start,0.15863083870671033
0.0,6.838390999982948,6.838390999982948,core 5 cpu_idle start,0.1646616168885894
0.0,6.587962999983574,6.587962999983574,core 6 cpu_idle start,0.15863156107660448
0.0,6.678813999984413,6.678813999984413,core 7 cpu_idle start,0.16081916230562468
