Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,17.349,17.349,screen dim,8.620770147
0,17.349,17.349,wifi radio,7.21562259
0.0,6.757112999999663,6.757112999999663,core 0 cpu_idle start,0.1627045239269919
0.0,6.759011999994982,6.759011999994982,core 1 cpu_idle start,0.16275024994787918
0.0,6.7687259999947855,6.7687259999947855,core 2 cpu_idle start,0.16298415335387445
0.0,6.768768000001728,6.768768000001728,core 3 cpu_idle start,0.1629851646720416
0.0,6.760384000001068,6.760384000001068,core 4 cpu_idle start,0.1627832863360257
0.0,7.297201000001223,7.297201000001223,core 5 cpu_idle start,0.17570930287902944
0.0,7.038812999999209,7.038812999999209,core 6 cpu_idle start,0.16948757822698093
0.0,6.9926720000003115,6.9926720000003115,core 7 cpu_idle start,0.1683765490880075
