Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,26.358,26.358,screen dim,13.097369274000002
0,26.358,26.358,wifi radio,10.96255578
3.94,14.13,10.190000000000001,audio,1.0706836800000001
0.0,6.763727999990806,6.763727999990806,core 0 cpu_idle start,0.16286380651177862
0.0,6.762411999996402,6.762411999996402,core 1 cpu_idle start,0.16283211854791338
0.0,6.762011999991955,6.762011999991955,core 2 cpu_idle start,0.1628224869478063
0.0,6.763554999997723,6.763554999997723,core 3 cpu_idle start,0.16285964084494517
0.0,6.986791999996058,6.986791999996058,core 4 cpu_idle start,0.16823496456790507
0.0,6.7623339999991,6.7623339999991,core 5 cpu_idle start,0.16283024038597835
0.0,6.918355000001611,6.918355000001611,core 6 cpu_idle start,0.16658707004503878
0.0,7.0236559999902966,7.0236559999902966,core 7 cpu_idle start,0.16912261282376634
