Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,42.171,42.171,screen dim,20.954896413
0,42.171,42.171,wifi radio,17.53934061
0.0,6.822350999995251,6.822350999995251,core 0 cpu_idle start,0.16427538972888564
0.0,6.821690999990096,6.821690999990096,core 1 cpu_idle start,0.16425949758876152
0.0,6.824181999982102,6.824181999982102,core 2 cpu_idle start,0.16431947837756902
0.0,6.887301999988267,6.887301999988267,core 3 cpu_idle start,0.16583934485771748
0.0,6.822644999992917,6.822644999992917,core 4 cpu_idle start,0.16428246895482945
0.0,7.014332999984617,7.014332999984617,core 5 cpu_idle start,0.1688981243066296
0.0,7.054386999996495,7.054386999996495,core 6 cpu_idle start,0.16986258457291561
0.0,7.254264999995939,7.254264999995939,core 7 cpu_idle start,0.17467544693490222
