Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,43.051,43.051,screen dim,21.392171053000002
0,43.051,43.051,wifi radio,17.905341410000002
0,1.2650000000000001,1.2650000000000001,video,0.38213373000000006
0.0,6.654599999994389,6.654599999994389,core 0 cpu_idle start,0.16023611339986488
0.0,6.654664999994566,6.654664999994566,core 1 cpu_idle start,0.16023767853486914
0.0,6.65223700000206,6.65223700000206,core 2 cpu_idle start,0.1601792147230496
0.0,6.65261200000532,6.65261200000532,core 3 cpu_idle start,0.1601882443481281
0.0,6.816965000005439,6.816965000005439,core 4 cpu_idle start,0.16414570023513098
0.0,6.8651799999934155,6.8651799999934155,core 5 cpu_idle start,0.16530666921984144
0.0,6.694971000004443,6.694971000004443,core 6 cpu_idle start,0.161208206709107
0.0,6.723717000000761,6.723717000000761,core 7 cpu_idle start,0.16190038164301832
