Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,36.139,36.139,screen dim,17.957577517000004
0,36.139,36.139,wifi radio,15.030571490000002
0.0,6.632078000009642,6.632078000009642,core 0 cpu_idle start,0.15969380616223217
0.0,6.63033300000825,6.63033300000825,core 1 cpu_idle start,0.15965178830719864
0.0,6.636770000011893,6.636770000011893,core 2 cpu_idle start,0.15980678483028637
0.0,6.632113000014215,6.632113000014215,core 3 cpu_idle start,0.15969464892734228
0.0,6.813876000014716,6.813876000014716,core 4 cpu_idle start,0.16407132020435433
0.0,6.631605000016862,6.631605000016862,core 5 cpu_idle start,0.159682416795406
0.0,6.823829000015394,6.823829000015394,core 6 cpu_idle start,0.16431097849137066
0.0,6.793649000013829,6.793649000013829,core 7 cpu_idle start,0.16358427427133299
