Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,36.437,36.437,screen dim,18.105654611
0,36.437,36.437,wifi radio,15.154512669999999
5.886,15.262,9.376000000000001,audio,0.9851550720000001
5.886,9.243,3.357,video,1.014089274
21.278,21.323,0.045000000000001705,video,0.013593690000000515
0.0,6.7900749999971595,6.7900749999971595,core 0 cpu_idle start,0.1634982159249316
0.0,6.789935999986483,6.789935999986483,core 1 cpu_idle start,0.16349486894367452
0.0,6.8500959999946645,6.8500959999946645,core 2 cpu_idle start,0.16494346158387152
0.0,6.790133999995305,6.790133999995305,core 3 cpu_idle start,0.16349963658588695
0.0,7.019936999990023,7.019936999990023,core 4 cpu_idle start,0.16903306302275975
0.0,6.791661999988719,6.791661999988719,core 5 cpu_idle start,0.16353642929772835
0.0,7.010325999988709,7.010325999988709,core 6 cpu_idle start,0.1688016397537281
0.0,7.239837999994052,7.239837999994052,core 7 cpu_idle start,0.17432805920185676
