Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,41.047,41.047,screen dim,20.396377441
0,41.047,41.047,wifi radio,17.071857769999998
0,1.029,1.029,audio,0.10811908799999999
5.661,15.822,10.161,audio,1.067636592
0,1.029,1.029,video,0.310842378
5.661,18.938,13.277,video,4.010742714
0.0,6.549649000007776,6.549649000007776,core 0 cpu_idle start,0.15770899827118723
0.0,6.547369000007166,6.547369000007166,core 1 cpu_idle start,0.15765409815117254
0.0,6.547591000009561,6.547591000009561,core 2 cpu_idle start,0.1576594436892302
0.0,6.550804000013159,6.550804000013159,core 3 cpu_idle start,0.15773680951631686
0.0,6.551812000005157,6.551812000005157,core 4 cpu_idle start,0.15776108114812418
0.0,6.559789000006276,6.559789000006276,core 5 cpu_idle start,0.15795315933115112
0.0,6.752026000016485,6.752026000016485,core 6 cpu_idle start,0.16258203405439695
0.0,6.762243000004673,6.762243000004673,core 7 cpu_idle start,0.16282804919711252
