Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,80.27,80.27,screen dim,34.9848768
0,80.27,80.27,wifi radio,29.282496
0.0,3.0092840000006618,3.0092840000006618,core 0 cpu_idle start,0.06355607808001397
0.0,3.0064050000009956,3.0064050000009956,core 1 cpu_idle start,0.06349527360002102
0.0,3.006093000000874,3.006093000000874,core 2 cpu_idle start,0.06348868416001845
0.0,3.017737000001034,3.017737000001034,core 3 cpu_idle start,0.06373460544002182
0.0,4.061469000001125,4.061469000001125,core 4 cpu_idle start,0.08577822528002375
0.0,4.101216000000932,4.101216000000932,core 5 cpu_idle start,0.08661768192001966
0.0,3.3821410000009564,3.3821410000009564,core 6 cpu_idle start,0.07143081792002019
0.0,3.404384000000391,3.404384000000391,core 7 cpu_idle start,0.07190059008000825
