Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,28.105,28.105,screen dark,7.694249640000001
0,28.105,28.105,wifi radio,10.74931935
0.0,1.5332479999997304,1.5332479999997304,core 0 cpu_idle start,0.033950710463994026
0.0,1.5425949999989825,1.5425949999989825,core 1 cpu_idle start,0.034157681084977465
0.0,1.5443599999998696,1.5443599999998696,core 2 cpu_idle start,0.03419676347999711
0.0,1.5427439999984927,1.5427439999984927,core 3 cpu_idle start,0.03416098039196662
0.0,1.5364779999999882,1.5364779999999882,core 4 cpu_idle start,0.03402223235399973
0.0,1.5360769999988406,1.5360769999988406,core 5 cpu_idle start,0.03401335301097432
0.0,1.5412079999987327,1.5412079999987327,core 6 cpu_idle start,0.03412696874397193
0.0,1.5349399999995512,1.5349399999995512,core 7 cpu_idle start,0.03398817641999006
