Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,33.093,33.093,screen dim,16.444010979
0,33.093,33.093,wifi radio,13.763709630000001
0,1.643,1.643,video,0.49632072600000005
0.0,6.815742000006139,6.815742000006139,core 0 cpu_idle start,0.16411625161814783
0.0,6.810727000003681,6.810727000003681,core 1 cpu_idle start,0.1639954954330886
0.0,6.8157480000081705,6.8157480000081705,core 2 cpu_idle start,0.16411639609219675
0.0,6.8180930000089575,6.8180930000089575,core 3 cpu_idle start,0.16417286134721568
0.0,6.810943999997107,6.810943999997107,core 4 cpu_idle start,0.16400072057593035
0.0,6.810746999995899,6.810746999995899,core 5 cpu_idle start,0.16399597701290125
0.0,7.074330000003101,7.074330000003101,core 6 cpu_idle start,0.17034279207007466
0.0,7.016167000008863,7.016167000008863,core 7 cpu_idle start,0.16894228519321342
