Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,25.763,25.763,screen dim,12.801711989000001
0,25.763,25.763,wifi radio,10.715089330000001
0,1.663,1.663,audio,0.174734736
0,1.663,1.663,video,0.5023623660000001
0.0,6.6700330000021495,6.6700330000021495,core 0 cpu_idle start,0.16060772460705175
0.0,6.673993000003975,6.673993000003975,core 1 cpu_idle start,0.16070307744709572
0.0,6.670006999993348,6.670006999993348,core 2 cpu_idle start,0.1606070985528398
0.0,6.670255000004545,6.670255000004545,core 3 cpu_idle start,0.16061307014510942
0.0,6.671684999993886,6.671684999993886,core 4 cpu_idle start,0.16064750311485276
0.0,6.687695000000531,6.687695000000531,core 5 cpu_idle start,0.1610330079050128
0.0,6.8282429999962915,6.8282429999962915,core 6 cpu_idle start,0.1644172631969107
0.0,6.798223999998299,6.798223999998299,core 7 cpu_idle start,0.16369443569595904
