Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,29.058,29.058,screen dim,14.439007374000001
0,29.058,29.058,wifi radio,12.08551278
0,1.2650000000000001,1.2650000000000001,audio,0.13291608000000002
0,1.2650000000000001,1.2650000000000001,video,0.38213373000000006
0.0,6.636194999999134,6.636194999999134,core 0 cpu_idle start,0.15979293940497916
0.0,6.635863000003155,6.635863000003155,core 1 cpu_idle start,0.15978494517707598
0.0,6.636113000000478,6.636113000000478,core 2 cpu_idle start,0.1597909649270115
0.0,6.636710999999195,6.636710999999195,core 3 cpu_idle start,0.1598053641689806
0.0,6.640991000007489,6.640991000007489,core 4 cpu_idle start,0.1599084222891803
0.0,6.7117810000054305,6.7117810000054305,core 5 cpu_idle start,0.16161297469913077
0.0,6.66117399999348,6.66117399999348,core 6 cpu_idle start,0.160394408745843
0.0,6.639334999999846,6.639334999999846,core 7 cpu_idle start,0.1598685474649963
