Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,17.167,17.167,screen dark,5.110684568000001
0,17.167,17.167,wifi radio,7.13992697
0.0,6.76319300000614,6.76319300000614,core 0 cpu_idle start,0.16285092424714784
0.0,6.762478999997256,6.762478999997256,core 1 cpu_idle start,0.16283373184093394
0.0,6.762575000000652,6.762575000000652,core 2 cpu_idle start,0.1628360434250157
0.0,6.776045000005979,6.776045000005979,core 3 cpu_idle start,0.16316038755514398
0.0,6.985969999994268,6.985969999994268,core 4 cpu_idle start,0.16821517162986196
0.0,6.762493999995058,6.762493999995058,core 5 cpu_idle start,0.162834093025881
0.0,6.990596999996342,6.990596999996342,core 6 cpu_idle start,0.1683265851629119
0.0,6.945795999999973,6.945795999999973,core 7 cpu_idle start,0.16724782188399934
