Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,37.936,37.936,screen dark,10.385662848
0,37.936,37.936,wifi radio,14.50938192
0.0,2.0684519999995246,2.0684519999995246,core 0 cpu_idle start,0.04580173263598947
2.0684519999995246,12.813231000000087,10.744779000000563,core 0 cpu_idle,0.2379216413970124
12.813231000000087,12.813501000000542,0.0002700000004551839,core 0 cpu_frequency,5.978610010079136e-06
12.813501000000542,15.824370000000272,3.0108689999997296,core 0 cpu_idle,0.066669672266994
15.824370000000272,15.824778000000151,0.0004079999998793937,core 0 cpu_frequency,9.034343997329413e-06
0.0,2.0724499999996624,2.0724499999996624,core 1 cpu_idle start,0.045890260349992516
2.0724499999996624,12.813250999999582,10.74080099999992,core 1 cpu_idle,0.23783355654299818
12.813250999999582,12.815278000000035,0.002027000000452972,core 1 cpu_frequency,4.488386101003015e-05
12.815278000000035,15.824425000000701,3.0091470000006666,core 1 cpu_idle,0.06663154202101475
15.824425000000701,15.825682000000597,0.0012569999998959247,core 1 cpu_frequency,2.7833750997695454e-05
0.0,2.0685169999997015,2.0685169999997015,core 2 cpu_idle start,0.04580317193099338
2.0685169999997015,12.813254000000597,10.744737000000896,core 2 cpu_idle,0.2379207113910198
12.813254000000597,12.81339300000036,0.00013899999976274557,core 2 cpu_frequency,3.077876994746475e-06
12.81339300000036,15.824440000000322,3.0110469999999623,core 2 cpu_idle,0.06667361372099916
15.824440000000322,15.83669700000064,0.01225700000031793,core 2 cpu_frequency,0.0002714067510070399
0.0,2.0684949999995297,2.0684949999995297,core 3 cpu_idle start,0.04580268478498958
2.0684949999995297,12.813256999999794,10.744762000000264,core 3 cpu_idle,0.23792126496600582
12.813256999999794,12.81362000000081,0.00036300000101618934,core 3 cpu_frequency,8.037909022501479e-06
12.81362000000081,15.824452999999266,3.010832999998456,core 3 cpu_idle,0.0666688751189658
15.824452999999266,15.828886999999668,0.004434000000401284,core 3 cpu_frequency,9.81820620088856e-05
0.0,2.069197000000713,2.069197000000713,core 4 cpu_idle start,0.04581822917101578
2.069197000000713,12.812519000000975,10.743322000000262,core 4 cpu_idle,0.23788937904600577
12.812519000000975,12.938685999999507,0.12616699999853154,core 4 cpu_frequency,0.0027937158809674834
12.938685999999507,15.824612000000343,2.885926000000836,core 4 cpu_idle,0.0639030594180185
15.824612000000343,19.0974499999993,3.2728379999989556,core 4 cpu_frequency,0.07247045183397686
0.0,2.08050700000058,2.08050700000058,core 5 cpu_idle start,0.04606866650101283
2.08050700000058,12.813138999999865,10.732631999999285,core 5 cpu_idle,0.23765267037598412
12.813138999999865,13.189752000000226,0.37661300000036135,core 5 cpu_frequency,0.008339341659008
13.189752000000226,15.825726000000941,2.635974000000715,core 5 cpu_idle,0.05836837228201582
15.825726000000941,16.109902000000147,0.2841759999992064,core 5 cpu_frequency,0.0062925091679824265
0.0,2.0729040000005625,2.0729040000005625,core 6 cpu_idle start,0.045900313272012445
2.0729040000005625,12.813145000000077,10.740240999999514,core 6 cpu_idle,0.2378211564629892
12.813145000000077,12.814457000000402,0.0013120000003254972,core 6 cpu_frequency,2.905161600720748e-05
12.814457000000402,15.825738999999885,3.0112819999994827,core 6 cpu_idle,0.06667881732598853
15.825738999999885,15.85328599999957,0.027546999999685795,core 6 cpu_frequency,0.0006099732209930424
0.0,2.0686289999994187,2.0686289999994187,core 7 cpu_idle start,0.04580565194698712
2.0686289999994187,12.813147999999273,10.744518999999855,core 7 cpu_idle,0.23791588421699675
12.813147999999273,12.814440000000104,0.0012920000008307397,core 7 cpu_frequency,2.8608756018395065e-05
12.814440000000104,15.825746000000436,3.0113060000003316,core 7 cpu_idle,0.06667934875800732
15.825746000000436,19.09723599999961,3.271489999999176,core 7 cpu_frequency,0.07244060306998173
